Rank,TeamId,TeamName,LastSubmissionDate,Score,SubmissionCount,TeamMemberUserNames
8560,13426575,"Gamze Nur Karali","2025-03-02 14:58:29",0.77511,1,gamzenurkarali
8561,13426562,Durdona,"2025-03-02 14:59:11",0.77511,1,dsunday
8562,13426591,"M Sravani_13","2025-03-02 15:01:08",0.77511,1,msravani13
8563,13426616,"Greg #11","2025-03-02 20:25:39",0.77511,6,gregg22
8564,13426712,matheusmr,"2025-03-02 15:35:34",0.77511,1,satella32
8565,13426718,"Ramiz Allahverdiyev","2025-03-02 15:36:50",0.77511,1,ramizallahverdiyev
8566,13426772,"Ben Broughton","2025-03-02 16:00:02",0.77511,1,benbroughton
8567,13426823,"Dan Brennan","2025-03-02 16:00:32",0.77511,1,danabrennan
8568,12749489,LuisLeonardLL,"2025-03-02 16:11:54",0.77511,1,luisleonardll
8569,13427019,"vamshi krishna #3","2025-03-02 16:54:14",0.77511,1,vamshikrishna1908
8570,13427038,"tanay maurya","2025-03-02 16:59:58",0.77511,1,tanaymaurya07
8571,13427042,"Benjamin Colding","2025-03-02 17:01:21",0.77511,1,benjamincolding
8572,13427059,Sandraaahuang,"2025-03-02 17:06:01",0.77511,1,sandraaahuang
8573,13427066,"Yoga Mithra Senthil kumar","2025-03-02 17:07:59",0.77511,1,mithrasen
8574,13427177,"Peter Lantz","2025-03-02 17:44:34",0.77511,1,peterlantz
8575,13427198,"Denys Rybalka","2025-03-02 17:48:53",0.77511,1,denysrybalka
8576,13427217,"Harin Rambaran","2025-03-03 15:37:49",0.77511,4,harinrambaran
8577,13427259,"Javier Luján López","2025-03-02 18:10:48",0.77511,1,javierlujnlpez
8578,13427315,Hritik682,"2025-03-02 18:31:10",0.77511,1,hritik682
8579,13427326,"Maria Vilela","2025-03-02 18:33:55",0.77511,1,mariavilela
8580,9096037,"Will Contreras","2025-03-02 18:33:56",0.77511,1,willcontreras
8581,13427347,LordOnion88,"2025-03-02 18:40:08",0.77511,1,lordonion88
8582,13427097,"Romi #2","2025-03-02 19:49:39",0.77511,4,romi13147
8583,13187510,"Leyli Atajanova","2025-03-02 19:18:48",0.77511,4,leyliatajanova
8584,13427484,"Toby #7","2025-03-02 19:27:03",0.77511,1,staberinde
8585,13236475,"Kriva Shah","2025-03-02 19:43:32",0.77511,2,krivashah
8586,13427536,Dafaqiang,"2025-03-02 19:46:34",0.77511,1,dafaqiang
8587,13427563,"dhairya aggarwal","2025-03-02 19:58:11",0.77511,1,aggarwad
8588,13427577,VasquezMiguel,"2025-03-02 20:02:06",0.77511,1,vasquezmiguel
8589,13427589,"oooo wakaka","2025-03-02 20:08:07",0.77511,1,oooowakaka
8590,13427611,"Abdul Samad Gilal","2025-03-02 20:15:54",0.77511,1,abdulsamadgilal
8591,13427762,"louis lizima","2025-03-02 21:20:32",0.77511,1,louislizima
8592,13427799,"Bryan Tam","2025-03-02 21:38:37",0.77511,1,bryancktam
8593,13427819,"Gavin Goihl","2025-03-02 21:46:08",0.77511,1,gavingoihl
8594,13427861,"Glenn Mark Barote","2025-03-02 22:08:31",0.77511,1,glennmark
8595,6105833,Antonio786,"2025-03-02 22:26:46",0.77511,4,antonio786
8596,13427916,"Juan Andres Ramirez C.","2025-03-02 22:31:59",0.77511,1,juanandresramirezc
8597,13427949,"Nick Kuyakanon","2025-03-02 22:52:23",0.77511,1,nickuya
8598,13427957,"Katrina Topchiyan","2025-03-02 22:57:25",0.77511,1,katrinatopchiyan
8599,13427991,"Rebecca Griffes","2025-03-02 23:14:12",0.77511,1,rebeccagriffes
8600,13427992,"Jeffrey Castro","2025-03-02 23:14:27",0.77511,1,jeffreybcastro
8601,13427998,"Aharon Patchen","2025-03-02 23:17:04",0.77511,1,aharonpatchen
8602,13427999,jingqing39,"2025-03-02 23:17:16",0.77511,1,jingqing39
8603,13428000,"Zach Frye","2025-03-02 23:17:19",0.77511,1,zfrye151
8604,13428007,"Flávio #4","2025-03-02 23:21:59",0.77511,1,radfek
8605,13428017,Noelia,"2025-03-02 23:27:28",0.77511,1,abdalanoelia
8606,13428034,"Sienna Perry","2025-03-02 23:41:21",0.77511,1,siennaperry
8607,7783536,"Naman Tiwari","2025-03-03 20:48:09",0.77511,2,namantiwari
8608,13427457,"JOSE LUIS CARRARO","2025-03-03 13:32:33",0.77511,9,joseluiscarraro
8609,13428154,"Links Yao","2025-03-03 00:44:36",0.77511,1,linksyao
8610,13428246,guivitin,"2025-03-03 01:15:37",0.77511,1,guivitin
8611,13428315,"Mathieu Saindon","2025-03-03 01:39:02",0.77511,1,mathieusaindon
8612,13428364,ludespeed89,"2025-03-03 01:52:23",0.77511,1,ludespeed89
8613,13428448,Morgan3@,"2025-03-03 02:26:34",0.77511,1,morgan31107
8614,13428453,"Akashdeep Baruah","2025-03-03 02:28:05",0.77511,1,akashdeepbaruah
8615,13428463,"Steven Luo Z","2025-03-03 02:32:45",0.77511,1,stevenluoz
8616,13428471,HendersonKoh,"2025-03-03 02:34:33",0.77511,1,hendersonkoh1036
8617,13428546,"Ning Nancy Liu","2025-03-03 03:02:48",0.77511,1,ningnancyliu
8618,13428652,lwr2003,"2025-03-03 03:35:26",0.77511,1,lwr2003
8619,13428671,aish0001,"2025-03-03 03:43:11",0.77511,1,aish0001
8620,13428804,网事淡然,"2025-03-03 04:25:50",0.77511,1,wangshidanran
8621,13428904,thanielspaniel,"2025-03-04 08:43:44",0.77511,4,thanielspaniel
8622,13428956,"Gokulnath P (LatentView)","2025-03-03 05:08:39",0.77511,1,gokulnathplatentview
8623,13428965,"Mohana Nair","2025-03-03 05:10:20",0.77511,1,mohananair
8624,13428990,"Talha Abid","2025-03-03 05:17:33",0.77511,1,smillerfox
8625,13429039,takashi126,"2025-03-03 05:39:14",0.77511,1,takashi126
8626,12784124,dekaguma,"2025-03-03 06:22:51",0.77511,4,dekaguma
8627,13429246,"Zorich Dasein","2025-03-03 06:38:00",0.77511,1,zorichdasein
8628,13429359,"Akhil Joshua","2025-03-03 07:01:53",0.77511,1,akhiljoshua
8629,13429383,"suyeon yu","2025-03-03 07:07:45",0.77511,1,suyeonyu
8630,13381682,2242866,"2025-03-03 08:01:49",0.77511,8,rymgh1
8631,13429730,WilberHsieh,"2025-03-03 08:25:47",0.77511,1,wilberhsieh
8632,13429864,"ttt lwt","2025-03-03 08:58:03",0.77511,1,tttlwt
8633,13429985,ak3415,"2025-03-03 09:22:50",0.77511,1,ak3415
8634,13430015,"LIN Weijia (Vicky)","2025-03-03 09:32:24",0.77511,1,linweijiavicky
8635,13430098,ArchiRobie,"2025-03-03 09:48:01",0.77511,1,archirobie
8636,13430124,"Jayrajsinh Zala26072","2025-03-03 09:53:44",0.77511,1,jayrajsinhzala26072
8637,13430181,BShah2025,"2025-03-03 10:05:02",0.77511,1,bshah2025
8638,13430212,jojo_20,"2025-03-03 10:11:03",0.77511,1,jojo20
8639,13430230,"白 雅馨","2025-03-03 10:14:24",0.77511,1,hanahanaha
8640,13430326,yjy404,"2025-03-03 10:38:46",0.77511,1,yjy404
8641,13430490,heyizheng,"2025-03-03 12:19:25",0.77511,2,heyizheng
8642,5052778,rasselvc,"2025-03-05 06:38:22",0.77511,6,rasselvc
8643,13430537,"Rohan Jyoti Mishra","2025-03-03 11:27:11",0.77511,1,rohanjyotimishra
8644,13430574,"Emeka Chukwureh","2025-03-03 11:38:28",0.77511,1,emekachukwureh
8645,13430831,"Alice FengYuchen","2025-03-03 12:34:38",0.77511,1,alicefengyuchen
8646,13430843,"Arnav Chhajed","2025-03-03 12:37:51",0.77511,1,arnavchhajed
8647,13365934,"Marko Rabrenovic","2025-03-05 12:57:49",0.77511,5,markorabrenovic
8648,13431194,Yangshoucheng,"2025-03-03 13:43:44",0.77511,1,yangshoucheng
8649,13431316,Rravindra,"2025-03-03 14:09:44",0.77511,1,rravindra
8650,13431322,"Eagle #4","2025-03-03 14:10:48",0.77511,1,helenesisti
8651,13431310,"Mr. User","2025-03-03 14:34:09",0.77511,2,xrgpublic
8652,13431452,lemoncurious,"2025-03-03 14:33:22",0.77511,1,lemoncurious
8653,13431624,"Ammar Gamal Mahmoud","2025-03-03 15:05:19",0.77511,2,ammargamalmahmoud
8654,13431686,"Miko Tan","2025-03-03 15:15:57",0.77511,1,mikotan
8655,13431697,Pekpek,"2025-03-03 15:18:19",0.77511,1,pekpek
8656,13431735,Tahina,"2025-03-03 15:26:40",0.77511,1,tahinarasolofo
8657,13431767,"kanisuru daniel","2025-03-03 15:35:35",0.77511,1,kanisurudaniel
8658,13431946,"Santiago Porras","2025-03-03 17:05:45",0.77511,8,cindersax
8659,13431950,bluecat1704,"2025-03-04 14:24:21",0.77511,9,bluecat1704
8660,13431961,"Rahul Shaju","2025-03-04 15:51:49",0.77511,2,rahulshaju
8661,13431967,"Celso Midão","2025-03-03 16:14:21",0.77511,1,celsomido
8662,13432323,"MERUKUMAR A.U","2025-03-03 17:19:42",0.77511,1,merukumarau
8663,13432421,"Ali Sonmez","2025-03-03 17:44:27",0.77511,1,alishdd
8664,13432563,"Autumn Graybill","2025-03-03 18:24:03",0.77511,1,autumngraybill
8665,13432602,"Sarthak Thakare","2025-03-03 18:38:52",0.77511,2,sarthakthakare0509
8666,13432908,"Grace Annell Schmitt","2025-03-03 20:22:16",0.77511,2,graceannellschmitt
8667,13433113,"Aisha Salad","2025-03-03 20:29:54",0.77511,1,aishasalad
8668,13433117,"[Deleted] 419319f6-1e84-4074-a8f3-6412da7b7a5d","2025-03-03 20:30:30",0.77511,1,del=63757bd7bb5f4c93
8669,13433196,"Andrew Kao","2025-03-03 20:46:02",0.77511,1,alumeda
8670,13433362,"Omar El Tobgy","2025-03-03 21:13:59",0.77511,1,omartobgy
8671,13433602,"Russell Kelly","2025-03-03 21:48:55",0.77511,1,russellkelly
8672,13433779,"Robert Kwiecinski","2025-03-03 22:27:30",0.77511,2,robertkwiecinski
8673,13384251,"Boris Ito","2025-03-03 22:41:07",0.77511,2,borisito
8674,13433942,DanielPower,"2025-03-03 22:52:21",0.77511,1,danielpower11
8675,13434057,Sasmitha,"2025-03-03 23:27:45",0.77511,1,sasmithad22
8676,13434407,"Vlad Kanivets","2025-03-04 00:58:38",0.77511,1,xxxcotbxxx
8677,13434516,ggSmith,"2025-03-04 01:16:43",0.77511,1,ggsmith
8678,13434544,naomiluyen,"2025-03-04 01:23:00",0.77511,1,naomiluyen
8679,13434605,bayastanabakir,"2025-03-04 01:37:16",0.77511,1,bayastanabakir
8680,13434662,"Guru Bhaskar","2025-03-04 01:49:44",0.77511,1,gurubhaskar
8681,13434692,BrandonCheng1102,"2025-03-04 01:58:50",0.77511,1,brandoncheng1102
8682,11693699,"Amanda Mullins","2025-03-04 02:19:13",0.77511,1,amandamullins
8683,10264448,"The Circuit Project","2025-03-04 02:24:44",0.77511,1,thecircuitproject
8684,13434883,"Shengying Chen","2025-03-04 02:43:00",0.77511,1,shengyingchen
8685,13434941,"XiaoTeng Ma","2025-03-04 02:58:03",0.77511,1,xiaotengma11
8686,13434998,hachui,"2025-03-04 03:09:14",0.77511,1,hachui
8687,13435297,"SEKAR KRISHNA S","2025-03-04 04:19:59",0.77511,2,sekarkrishnas
8688,13435464,"haneesh byreddy","2025-03-04 05:00:21",0.77511,2,haneeshbyreddy
8689,13435604,"Aditya Tyagi #4","2025-03-04 05:27:09",0.77511,1,adityatyagi45
8690,13435625,"Vanessa Duncan-Andrade","2025-03-04 05:31:25",0.77511,1,vanessaduncanandrade
8691,13435649,"xinyue liu","2025-03-04 05:37:01",0.77511,1,liaomiung
8692,13435781,"young strong","2025-03-04 05:57:54",0.77511,1,youngstrong
8693,13435971,"Le Vinh Ky","2025-03-04 07:01:25",0.77511,10,levinhky
8694,13436064,amayo228,"2025-03-04 06:44:00",0.77511,1,amayo228
8695,13436006,"ChiangKi Ye","2025-03-04 06:49:58",0.77511,2,chiangkiye
8696,13436233,"Suman Sardar","2025-03-04 07:15:44",0.77511,1,suman2280
8697,13436396,Inoryu_29,"2025-03-05 14:44:26",0.77511,2,inoryu29
8698,13436465,"Khalilah Khairudin","2025-03-04 07:55:01",0.77511,1,khalilahkhairudin
8699,13436512,DoubleStrong666,"2025-03-04 08:03:03",0.77511,1,doublestrong666
8700,13436575,"chait v","2025-03-04 08:12:35",0.77511,1,chaitv
8701,13436743,Yogyawan,"2025-03-04 08:44:25",0.77511,1,yogyawan
8702,13436790,"Андрій Шпіцер","2025-03-04 08:52:31",0.77511,1,ucuasspitzer
8703,13436891,"Uriel Zaed","2025-03-05 10:11:34",0.77511,3,urielzaed
8704,13436976,"ED He (He_theg00se)","2025-03-04 09:31:37",0.77511,1,edhehetheg00se
8705,13437008,Xi_Chen_31,"2025-03-04 09:37:49",0.77511,1,xichen31
8706,13437066,SarahUd,"2025-03-04 09:47:01",0.77511,1,sarahud
8707,13437131,"Jumaana jsndkjw]","2025-03-04 10:01:59",0.77511,1,jumaanajsndkjw
8708,12363182,"Andre Jonathan","2025-03-04 10:25:05",0.77511,1,andrejonathan
8709,13437368,"Pongsiri G","2025-03-04 10:59:04",0.77511,1,pongsirig
8710,12693205,"Tetada Necromancer","2025-03-04 11:13:52",0.77511,17,tetadanecromancer
8711,13437439,"Shuqing Yang","2025-03-04 11:12:20",0.77511,1,shuqingyang320
8712,13437441,"Jackdaw Yang","2025-03-04 11:12:45",0.77511,1,jackdawyang
8713,13437465,"Shambhavi Shanker","2025-03-04 11:19:05",0.77511,1,shambhavishanker99
8714,13437494,"Orange MH","2025-03-04 12:40:01",0.77511,7,agydaywdgaydga
8715,13437692,bhargavrajkumar,"2025-03-04 12:03:30",0.77511,1,bhargavrajkumar
8716,13437684,陳威佑（Tony）,"2025-03-04 12:05:00",0.77511,1,tony465
8717,13437775,"Việt Thành Nguyễn #2","2025-03-04 13:03:57",0.77511,7,vitthnhnguyn138
8718,13437971,BeneditoLucass,"2025-03-04 13:20:53",0.77511,2,beneditolucass
8719,13438170,"Mohammed Asaad7","2025-03-04 13:38:10",0.77511,1,mohammedasaad7
8720,13438286,"David Dahl","2025-03-04 13:55:12",0.77511,1,daviddahl
8721,13438326,JoshK622,"2025-03-05 05:01:16",0.77511,2,joshk622
8722,12956488,"Allen Joseph Joy","2025-03-04 14:27:42",0.77511,1,allenjosephjoy
8723,13438542,cccbbbyyy,"2025-03-04 14:48:57",0.77511,1,cccbbbyyy
8724,13438557,"Mariusz Zamolski","2025-03-04 14:52:38",0.77511,1,mariuszzamolski
8725,13438568,"mu yang xray","2025-03-04 14:55:07",0.77511,1,muyangxray
8726,13438599,"Naila Selvira Budiana","2025-03-04 15:02:01",0.77511,1,nailaselvirabudiana
8727,13438614,"Claudiu Biris","2025-03-04 15:06:04",0.77511,1,claudiubiris
8728,13438620,"Catherine Alicia ","2025-03-04 15:09:15",0.77511,1,catherinealicia
8729,13438624,"Velicia Christina Gabriel","2025-03-04 15:11:35",0.77511,2,veliciagabriel
8730,13438633,"Xinran Wu","2025-03-04 15:12:24",0.77511,1,sunnywuu
8731,13438707,popavel,"2025-03-04 15:24:07",0.77511,1,popavel
8732,13438763,Pupsova,"2025-03-04 16:14:04",0.77511,2,pupsova
8733,13438783,davidlin0729,"2025-03-04 15:38:46",0.77511,1,davidlin0729
8734,13438852,zubhanwc3,"2025-03-04 15:54:30",0.77511,1,zubhanwc3
8735,13438911,Fveritas,"2025-03-04 16:06:40",0.77511,1,fveritas
8736,13439143,"Анатолий «Anatol» Алексеевич","2025-03-05 16:25:47",0.77511,2,anatolxx
8737,13439160,"Dayna Weller","2025-03-04 16:54:29",0.77511,1,daynaweller
8738,13439380,"Ehsan Reghabi","2025-03-04 17:39:48",0.77511,2,ehsanreghabi
8739,7427239,"Zhuldyzay Aitakhunova","2025-03-04 18:07:44",0.77511,1,zhuldyzayaitakhunova
8740,13439748,"Graham Thomas","2025-03-04 18:35:14",0.77511,1,grahamttttt
8741,13439796,"kenzie howell","2025-03-04 18:43:19",0.77511,1,kenziehowell
8742,13439812,"gabriele iannucci","2025-03-04 18:48:25",0.77511,1,gabrieleiannucci1
8743,13400905,"Maki K","2025-03-04 19:05:44",0.77511,2,makikoouchi
8744,13439978,"Jair Gonz","2025-03-04 19:21:58",0.77511,2,jairgonz
8745,13439988,"Juan Pablo Lazo Aravena ","2025-03-04 19:23:08",0.77511,1,juanpablolazoaravena
8746,13440129,"Şükrü Erdem Sezer","2025-03-04 19:53:54",0.77511,1,erdmszr
8747,13440143,"Jakub Sokołowski","2025-03-05 12:34:18",0.77511,3,jrsokolow
8748,13440086,"Soham Raktawan","2025-03-05 18:38:51",0.77511,14,sohamraktawan
8749,13440183,"Jules Charlier","2025-03-04 20:02:36",0.77511,1,julescharlier
8750,13440237,"Brian Alterowitz","2025-03-04 20:15:58",0.77511,1,brianalterowitz
8751,6668731,"Asami Suzuki","2025-03-04 20:38:49",0.77511,1,asamisuzuki
8752,13440334,ほどほどのすゝめ,"2025-03-04 20:40:50",0.77511,1,takeiteasy5555
8753,13440359,atakan,"2025-03-04 20:44:50",0.77511,1,aeascires
8754,13440373,"hyun chae","2025-03-04 20:49:47",0.77511,1,danielhyunchae
8755,6671065,"Joel Albert Montuya","2025-03-04 20:54:40",0.77511,1,joelalbertmontuya
8756,13440430,AlexK92,"2025-03-04 21:05:51",0.77511,1,alexk92
8757,13440667,Arnodekostair,"2025-03-04 22:22:22",0.77511,1,arnodekostair
8758,8915832,"Ulysses Lima","2025-03-04 22:29:51",0.77511,1,ulysseslima
8759,13402579,"Daiki Takase","2025-03-06 00:55:23",0.77511,3,daikitakase
8760,13440760,JimKwikX,"2025-03-04 22:57:04",0.77511,1,jimkwikx
8761,13440835,QuantOmnaton,"2025-03-04 23:20:34",0.77511,1,quantomnaton
8762,13440907,zangano,"2025-03-04 23:39:54",0.77511,1,zangano
8763,13440935,RickBar,"2025-03-04 23:51:57",0.77511,1,rickbar
8764,13441201,"Nate #10","2025-03-05 03:07:27",0.77511,2,nsriedl
8765,13441492,"M. Jolene","2025-03-05 02:19:48",0.77511,1,melissaviera
8766,13441537,"Keagan White","2025-03-05 19:07:10",0.77511,2,keaganwhite
8767,13441697,AmenLSY,"2025-03-05 03:13:51",0.77511,1,amenlsy
8768,13441841,MinzSonnenblume,"2025-03-05 03:46:53",0.77511,2,minzsonnenblume
8769,13441876,"Narenkumar M","2025-03-05 03:52:32",0.77511,1,narenkrm
8770,13441891,"Jacob Salmon","2025-03-05 03:55:21",0.77511,1,jacobsalmon
8771,13441997,BeginnerDataScientist,"2025-03-05 04:22:39",0.77511,1,beginnerds16
8772,13442264,"Steve K #2","2025-03-05 05:30:04",0.77511,1,sgking80
8773,13442391,Guldfisk5682,"2025-03-05 09:39:45",0.77511,2,guldfisk5682
8774,13442426,"Tsuki #3","2025-03-05 06:09:20",0.77511,1,applepietsuki
8775,13442438,"Jayahari V","2025-03-05 08:09:13",0.77511,2,jayahariv
8776,13442487,"Saloni Prabhu","2025-03-05 06:22:36",0.77511,1,spicep
8777,13442493,"JOSHNA SATWIKA","2025-03-05 06:23:05",0.77511,1,joshnasatwika
8778,8291320,"Ogawa Katsuya","2025-03-05 06:55:01",0.77511,1,ogawakatsuya
8779,13442815,"Christopher Idan","2025-03-05 07:29:08",0.77511,1,christopheridan
8780,13442910,VickyZhou0217,"2025-03-05 07:45:57",0.77511,1,vickyzhou0217
8781,13442986,ytsoae,"2025-03-05 08:30:15",0.77511,5,ytsoae
8782,13443119,DanWin,"2025-03-05 08:25:52",0.77511,1,danwin398
8783,13443382,"Nombulelo Ngcamu","2025-03-05 09:10:16",0.77511,1,nombulelongcamu
8784,10016292,"Иван Третьяков","2025-03-05 16:16:20",0.77511,12,hopeofchange
8785,13443434,"Thắng Nguyễn Đức","2025-03-05 09:34:25",0.77511,2,thangnguyenhd
8786,13443486,Markgg1,"2025-03-05 09:29:05",0.77511,1,markgg1
8787,13443500,"Daksh Kanaujia","2025-03-05 09:32:19",0.77511,1,dakshkanaujia
8788,13443512,"Sumit Rastogi","2025-03-06 05:23:19",0.77511,2,rastogis2025
8789,13443537,url_blue,"2025-03-05 09:39:48",0.77511,1,urlblue
8790,13443550,"Cherry Lau123","2025-03-05 09:41:57",0.77511,1,cherrylau123
8791,13440049,"Ibtesham Akhtar","2025-03-05 12:23:56",0.77511,8,rebelgrath
8792,13443697,"Yuto MAKI","2025-03-05 10:10:48",0.77511,1,makikikiki
8793,13443727,USTC_SLR,"2025-03-05 11:25:00",0.77511,3,ustcslr
8794,13443768,"Anton Moritz John","2025-03-05 10:23:19",0.77511,1,antonmoritzjohn
8795,13444069,"Douaa Benkhraba","2025-03-05 11:38:11",0.77511,1,douaabenkhraba
8796,13444178,"Miles Chris","2025-03-05 12:07:57",0.77511,1,mileschris
8797,13444349,"Minh Quân Thạch","2025-03-05 12:51:08",0.77511,1,minhqunthch
8798,13435259,"longlive niuma","2025-03-05 13:37:47",0.77511,11,"donttellyou,rootleaf"
8799,13444485,"Bogdan Zakharov","2025-03-05 13:20:34",0.77511,1,bogdanzakharov
8800,13444531,simonIAFrance,"2025-03-05 13:27:28",0.77511,1,simoniafrance
8801,13444570,"Dibyajyoty Beura","2025-03-05 13:35:24",0.77511,1,dibyajyotybeura
8802,13444581,xzhuivi,"2025-03-05 13:37:41",0.77511,1,xzhuivi
8803,13444602,AnishP24,"2025-03-05 13:40:56",0.77511,1,anishp24
8804,13444636,"Jerry Tai","2025-03-05 13:46:58",0.77511,1,jerrytai
8805,13444849,"Hanzhi Zhang #2","2025-03-05 14:33:19",0.77511,1,hanzhizhang123
8806,13444854,"Emmanuel Undiandeye","2025-03-05 14:34:08",0.77511,1,mannykidd
8807,13444558,bklli2,"2025-03-05 14:40:33",0.77511,1,bklli2
8808,13444896,"Li King Lok","2025-03-05 14:43:01",0.77511,1,likinglok
8809,13405573,RinDragon,"2025-03-05 14:48:25",0.77511,2,rindragon
8810,13444997,"Valentín Matilla","2025-03-05 14:58:50",0.77511,1,valmati
8811,13445011,"sandy george malkey","2025-03-05 15:03:29",0.77511,1,sandygeorgemalkey
8812,13445037,Billy_Pilgrim_53,"2025-03-05 15:06:16",0.77511,1,billypilgrim53
8813,13445071,"jack tommy2","2025-03-05 15:11:09",0.77511,1,jacktommy2
8814,13445077,"Yolanda Rizki Sinaga","2025-03-05 15:12:33",0.77511,1,yolandarizkisinaga
8815,13445102,WhiteGorilla,"2025-03-05 18:38:32",0.77511,6,whitegorilla
8816,13445114,Tetsuma,"2025-03-05 15:19:17",0.77511,1,tetsuma
8817,13445242,"napatchol thaipanich","2025-03-05 15:46:10",0.77511,1,napatcholthaipanich
8818,13445285,"Owen Boolish","2025-03-05 15:55:27",0.77511,1,owenboolish
8819,13444843,"esteban uri","2025-03-05 18:49:00",0.77511,6,estebanuriz
8820,13445299,Jouvan,"2025-03-05 15:59:26",0.77511,1,jouvan
8821,13445308,"Preksha Goyal","2025-03-05 16:00:44",0.77511,1,prekshagoyal37
8822,13445313,"Fabian Hediger","2025-03-05 19:09:15",0.77511,7,fabianhediger
8823,13445350,"Mozart Gildas CODJO","2025-03-05 16:10:35",0.77511,1,mozartgildascodjo
8824,13406402,"Blimundo S","2025-03-05 16:29:44",0.77511,13,blimundos
8825,13445461,"Samuel Breaux","2025-03-05 16:38:22",0.77511,1,samuelbreaux
8826,13445481,Patrick1707,"2025-03-05 16:43:17",0.77511,1,patrick1707
8827,13445487,XxRoyxX,"2025-03-06 07:50:13",0.77511,4,xxroyxx
8828,13445564,"Logeshwar S","2025-03-05 17:05:24",0.77511,1,logeshlogs
8829,13445737,"isaac ume","2025-03-05 17:46:04",0.77511,2,isaacume
8830,13445738,"Naomi Umbaugh","2025-03-05 17:46:35",0.77511,1,naomiumbaugh
8831,13445797,"Wu Tony","2025-03-05 18:05:09",0.77511,1,aiyiyiyi
8832,13445843,GleamofData,"2025-03-05 18:21:35",0.77511,1,gleamofdata
8833,9467007,"Tommy Moening","2025-03-05 18:30:04",0.77511,1,tommymoening
8834,13445898,LearningAIForNow,"2025-03-05 18:42:09",0.77511,1,learningaifornow
8835,13445934,"David C. Souza","2025-03-05 18:52:20",0.77511,1,davidcsouza
8836,13445964,"Aiden C","2025-03-05 19:00:51",0.77511,1,algaholic
8837,13446049,"Alli Kemp","2025-03-05 19:33:08",0.77511,2,allikemp
8838,961878,"Housni Saad","2025-03-05 19:22:07",0.77511,1,cr0wsid
8839,13446089,"Jenna Pattee","2025-03-05 19:39:59",0.77511,4,jennapattee
8840,13446241,"Sanath Koundinya","2025-03-05 20:27:29",0.77511,2,cultivatingclarity
8841,13446267,"Tatsuya Mizuno","2025-03-05 20:23:38",0.77511,1,tatsuyamizuno11
8842,13446270,"Robert McLean","2025-03-05 20:24:39",0.77511,1,robertmclean1990
8843,13446276,"Pranjal Pathak","2025-03-05 20:37:33",0.77511,5,pranjal231000042cse
8844,13446302,"Martin Anderson IV","2025-03-05 20:32:48",0.77511,1,martinandersoniv
8845,13418749,"Carlo Kaul","2025-03-05 20:49:57",0.77511,9,carlokaul
8846,13446399,"Caleb Moe","2025-03-05 21:06:00",0.77511,1,calebmoe
8847,13446416,"Kyle Nimrick","2025-03-05 21:51:49",0.77511,2,kylenimrick
8848,13446542,"Evan Takahashi","2025-03-05 21:57:58",0.77511,1,evantakahashi
8849,13446802,"Jason Kilgrow","2025-03-05 23:21:29",0.77511,1,jasonkilgrow
8850,13446803,"Gaston Arida","2025-03-05 23:21:32",0.77511,1,gastonarida
8851,13446887,AshwiniHarikumar18,"2025-03-05 23:49:42",0.77511,1,ashwiniharikumar18
8852,13446935,"Marley Turk","2025-03-06 00:06:18",0.77511,1,marleyturk
8853,13446969,"Paige Salerno","2025-03-06 00:19:36",0.77511,1,paigesalerno
8854,13447091,sws_kaggle,"2025-03-06 00:58:37",0.77511,1,swskaggle
8855,13447467,kodaslash,"2025-03-06 02:25:12",0.77511,1,kodaslash
8856,13447642,"Sandra Akposki","2025-03-06 03:01:34",0.77511,1,sandraakposki
8857,13447670,"NS Balan","2025-03-06 03:10:46",0.77511,1,nsbalan
8858,13447682,nullren,"2025-03-06 03:13:49",0.77511,1,nullren
